timeindex,ashp_SDE,gshp_SDE,chp_SDE,tes_SDE,dhw_SDE,space_SDE,excess_heat_SDE,,,
2050-07-15 18:00:00+00:00,0,0,15530.212,6150,12172.0940390513,9508.11811740246,0,,,
2050-07-15 19:00:00+00:00,0,0,15964.93,6150,12669.8498351061,9445.07996559947,0,,,
2050-07-15 20:00:00+00:00,0,0,14108.17,6150,11401.7187033809,8856.45098967278,0,,,
2050-07-15 21:00:00+00:00,0,0,9300.8966,6150,8239.98698567734,7210.90962442576,0,,,
2050-07-15 22:00:00+00:00,0,0,3531.6777,6150,4898.14626282241,4783.53144136236,0,,,
2050-07-15 23:00:00+00:00,0,0,20.370781,6150,3825.67900487533,2344.69177615297,0,,,
2050-07-16 00:00:00+00:00,0,0,256.96852,6150,3996.78255976918,2410.1859598444,0,,,
2050-07-16 01:00:00+00:00,0,0,679.406,6150,3410.60961573093,3418.79638869232,0,,,
2050-07-16 02:00:00+00:00,0,0,1981.1029,6150,4199.8145292126,3931.28837607772,0,,,
2050-07-16 03:00:00+00:00,0,5309.0406,1510.4451,6150,6995.59749554028,5973.88822995401,0,,,
2050-07-16 04:00:00+00:00,0,23378.968,0,0,14029.6728239993,9349.29472195074,0,,,
2050-07-16 05:00:00+00:00,0,28790.424,0,0,19539.3710270403,9251.05344641363,0,,,
2050-07-16 06:00:00+00:00,0,27163.713,0,0,18629.0018737296,8534.71081228867,0,,,
2050-07-16 07:00:00+00:00,0,23658.955,0,0,14544.6208432731,9114.33433795776,0,,,
2050-07-16 08:00:00+00:00,0,22922.964,0,0,13830.7342410366,9092.23005096192,0,,,
2050-07-16 09:00:00+00:00,0,20069.055,0,0,13296.9566439515,6772.09859369323,0,,,
2050-07-16 10:00:00+00:00,0,19194.708,0,0,12542.1361769078,6652.5717084564,0,,,
2050-07-16 11:00:00+00:00,0,18182.823,0,0,12229.4014497813,5953.42129755044,0,,,
2050-07-16 12:00:00+00:00,0,16328.519,0,0,10181.0708548319,6147.44781673627,0,,,
2050-07-16 13:00:00+00:00,0,15129.156,0,0,10696.0188741058,4433.13755861327,0,,,
2050-07-16 14:00:00+00:00,0,14433.281,0,0,9617.82087508573,4815.45985591195,0,,,
2050-07-16 15:00:00+00:00,0,15647.379,0,0,10180.2521775358,5467.12698364162,0,,,
2050-07-16 16:00:00+00:00,0,16939.252,0,0,11012.0283104168,5927.22362407388,0,,,
2050-07-16 17:00:00+00:00,0,17596.65,0,0,11030.0392109321,6566.61059236138,0,,,
2050-07-16 18:00:00+00:00,0,19298.68,0,0,11555.6300350557,7743.0498669186,0,,,
2050-07-16 19:00:00+00:00,0,19622.876,0,0,12021.4574165609,7601.41869468588,0,,,
2050-07-16 20:00:00+00:00,0,17907.747,0,0,11048.0501114472,6859.69706438051,0,,,
2050-07-16 21:00:00+00:00,0,13743.136,0,0,7951.81257743507,5791.32319291415,0,,,
2050-07-16 22:00:00+00:00,0,8752.479,0,0,4682.01545664071,4070.46351642199,0,,,
2050-07-16 23:00:00+00:00,0,6397.9631,0,0,3583.35052521707,2814.61254413894,0,,,
2050-07-17 00:00:00+00:00,0,6721.3406,0,0,4171.97950114374,2549.36110018867,0,,,
2050-07-17 01:00:00+00:00,0,7189.624,0,0,4221.10013891231,2968.52387581378,0,,,
2050-07-17 02:00:00+00:00,0,8637.8642,0,0,5490.86862522981,3146.99552637292,0,,,
2050-07-17 03:00:00+00:00,0,13797.987,0,0,8573.18864520746,5224.79850398335,0,,,
2050-07-17 04:00:00+00:00,0,25053.981,0,0,15441.0724825495,9612.90881130874,0,,,
2050-07-17 05:00:00+00:00,0,28512.893,0,0,18652.7435153177,9860.14935474385,0,,,
2050-07-17 06:00:00+00:00,0,26704.435,0,0,18109.1417906789,8595.29293220324,0,,,
2050-07-17 07:00:00+00:00,0,22219.72,0,0,13940.4369987197,8279.28349589212,0,,,
2050-07-17 08:00:00+00:00,0,21775.179,0,0,13306.7807715052,8468.39795130112,0,,,
2050-07-17 09:00:00+00:00,0,19364.174,0,0,12478.2793478087,6885.89473785707,0,,,
2050-07-17 10:00:00+00:00,0,18306.443,0,0,12215.4839357468,6090.95908330243,0,,,
2050-07-17 11:00:00+00:00,0,17309.294,0,0,11966.6060377194,5342.68803462791,0,,,
2050-07-17 12:00:00+00:00,0,15843.862,0,0,10107.3898981791,5736.47181407257,0,,,
2050-07-17 13:00:00+00:00,0,15370.666,0,0,9807.75400779084,5562.91222729031,0,,,
2050-07-17 14:00:00+00:00,0,14538.071,0,0,8931.76930091802,5606.30212398587,0,,,
2050-07-17 15:00:00+00:00,0,15600.715,0,0,9693.95786362698,5906.7566916703,0,,,
2050-07-17 16:00:00+00:00,0,18314.713,0,-1442.5926,10967.8197364252,5904.30065978184,0,,,
2050-07-17 17:00:00+00:00,0,23708.172,0,-6150,11087.3466216621,6470.82534871269,0,,,
2050-07-17 18:00:00+00:00,0,18809.111,0,0,11733.2830083187,7075.82787056218,0,,,
2050-07-17 19:00:00+00:00,0,13739.765,0,6150,12229.4014497813,7660.36346000815,0,,,
2050-07-17 20:00:00+00:00,0,18267.147,0,0,11321.4883283589,6945.65818047549,0,,,
2050-07-17 21:00:00+00:00,0,13806.993,0,0,8136.01496906721,5670.97763038117,0,,,
2050-07-17 22:00:00+00:00,0,8742.6548,0,0,5019.31050265155,3723.34434285745,0,,,
2050-07-17 23:00:00+00:00,0,7862.921,0,-322.90309,3477.74115401465,4062.27674346057,0,,,
2050-07-18 00:00:00+00:00,0,14095.263,0,-6150,4005.78801002675,3939.47514903914,0,,,
2050-07-18 01:00:00+00:00,0,14009.302,0,-6150,3872.34361075548,3986.95843221543,0,,,
2050-07-18 02:00:00+00:00,0,15859.513,0,-6150,4375.01147058716,5334.50126166647,0,,,
2050-07-18 03:00:00+00:00,0,14743.559,0,0,7401.66143442711,7341.8979918086,0,,,
2050-07-18 04:00:00+00:00,0,31745.946,0,-6150,15551.5939175287,10044.351746376,0,,,
2050-07-18 05:00:00+00:00,0,38157.008,0,-6150,20265.537788719,11741.46978128,0,,,
2050-07-18 06:00:00+00:00,0,36776.718,0,-6150,19117.7522195268,11508.9654291755,0,,,
2050-07-18 07:00:00+00:00,0,32164.29,0,-6150,14741.9220716435,11272.3676905902,0,,,
2050-07-18 08:00:00+00:00,0,31126.207,0,-6150,14184.4028329703,10791.8041177544,0,,,
2050-07-18 09:00:00+00:00,0,28337.792,0,-6150,13198.7153684144,8989.07671164794,0,,,
2050-07-18 10:00:00+00:00,23960.919,2890.9741,0,-6150,13047.2600686279,7654.63271893516,0,,,
2050-07-18 11:00:00+00:00,0,25945.617,0,-6150,12647.7455481102,7147.87147262277,0,,,
2050-07-18 12:00:00+00:00,0,24237.038,0,-6150,10511.8164824736,7575.22102120932,0,,,
2050-07-18 13:00:00+00:00,0,23791.677,0,-6150,10209.724560197,7431.9524943843,0,,,
2050-07-18 14:00:00+00:00,0,22762.6,0,-6150,9316.54763010514,7296.05206322462,0,,,
2050-07-18 15:00:00+00:00,0,23832.611,0,-6150,10005.8739134573,7676.73700593104,0,,,
2050-07-18 16:00:00+00:00,0,24995.951,0,-6150,11307.5708143244,7538.3805428829,0,,,
2050-07-18 17:00:00+00:00,0,26147.012,0,-6150,11278.0984316633,8718.9132039208,0,,,
2050-07-18 18:00:00+00:00,0,21412.53,0,283.23687,12034.5562532992,9661.21077178114,0,,,
2050-07-18 19:00:00+00:00,0,16038.611,0,6150,12705.0529588402,9483.55779851816,0,,,
2050-07-18 20:00:00+00:00,0,20867.543,0,-589.72485,11341.9552607624,8935.86268739862,0,,,
2050-07-18 21:00:00+00:00,0,21561.6,0,-6150,8334.95355202991,7076.64654785834,0,,,
2050-07-18 22:00:00+00:00,0,15993.776,0,-6150,4984.10737891741,4859.66842990367,0,,,
2050-07-18 23:00:00+00:00,0,13234.015,0,-6150,3406.51622925022,3677.49841427345,0,,,
2050-07-19 00:00:00+00:00,0,13751.419,0,-6150,3918.18953933947,3683.22915534645,0,,,
2050-07-19 01:00:00+00:00,0,13751.419,0,-6150,3791.29455843734,3810.12413624858,0,,,
2050-07-19 02:00:00+00:00,0,15562.333,0,-6150,4291.50638638059,5120.82648737321,0,,,
2050-07-19 03:00:00+00:00,0,12224.818,0,2042.2714,7357.4528604354,6909.63637944522,0,,,
2050-07-19 04:00:00+00:00,0,18747.614,0,6150,15454.1713192878,9443.44261100716,0,,,
2050-07-19 05:00:00+00:00,0,31577.635,0,-363.92548,20254.0763065731,10959.6329634637,0,,,
2050-07-19 06:00:00+00:00,0,36012.073,0,-6150,19083.3677730888,10778.7052810161,0,,,
2050-07-19 07:00:00+00:00,0,31647.704,0,-6150,14915.4816584258,10582.2227299418,0,,,
2050-07-19 08:00:00+00:00,0,30593.248,0,-6150,14353.0503559757,10090.19767496,0,,,
2050-07-19 09:00:00+00:00,0,27869.509,0,-6150,13371.4562779005,8348.05238876813,0,,,
2050-07-19 10:00:00+00:00,0,26345.95,0,-6150,13192.9846273413,7002.96559120549,0,,,
2050-07-19 11:00:00+00:00,0,25551.015,0,-6150,12777.915238197,6623.09932579522,0,,,
2050-07-19 12:00:00+00:00,0,23822.787,0,-6150,10600.2336304571,7072.55316137761,0,,,
2050-07-19 13:00:00+00:00,0,23250.531,0,-6150,10193.3510142741,6907.1803475568,0,,,
2050-07-19 14:00:00+00:00,0,22318.877,0,-6150,9264.97096044814,6903.90563837223,0,,,
2050-07-19 15:00:00+00:00,0,1259.3456,9831.9983,6150,9883.89099633209,7357.45286043535,0,,,
2050-07-19 16:00:00+00:00,0,0,12095.861,6150,11218.3349890449,7027.52591008978,0,,,
2050-07-19 17:00:00+00:00,0,0,13141.312,6150,11210.1482160835,8081.16359022556,0,,,
2050-07-19 18:00:00+00:00,0,0,14800.771,6150,11938.7710096505,9011.99967593993,0,,,
2050-07-19 19:00:00+00:00,0,0,15298.526,6150,12522.4879218004,8926.03855984491,0,,,
2050-07-19 20:00:00+00:00,0,0,13454.865,6150,11183.9505426069,8420.91466812483,0,,,
2050-07-19 21:00:00+00:00,0,0,8753.2015,6150,8197.41576627792,6705.78573270567,0,,,
2050-07-19 22:00:00+00:00,0,0,3268.0636,6150,4882.59139419569,4535.4722206311,0,,,
2050-07-19 23:00:00+00:00,0,0,2044.9597,6150,3400.78548817722,4794.17424621222,0,,,
2050-07-20 00:00:00+00:00,0,0,2554.9957,6150,3906.72805719347,4798.26763269295,0,,,
2050-07-20 01:00:00+00:00,0,0,2669.6105,6150,3779.83307629134,5039.77743505507,0,,,
2050-07-20 02:00:00+00:00,0,0,4555.0243,6150,4281.68225882688,6423.3420655364,0,,,
2050-07-20 03:00:00+00:00,0,0,9621.8181,6150,7346.81005558554,8425.00805460555,0,,,
2050-07-20 04:00:00+00:00,0,9418.9428,11246.013,6150,15440.2538052533,11374.702352608,0,,,
2050-07-20 05:00:00+00:00,0,17080.165,10338.879,6150,20249.1642427962,13319.8796082433,0,,,
2050-07-20 06:00:00+00:00,0,25314.258,773.61681,6150,19075.9996774235,13161.8748900878,0,,,
2050-07-20 07:00:00+00:00,0,34137.302,0,-6150,14907.2948854644,13080.0071604735,0,,,
2050-07-20 08:00:00+00:00,0,32688.243,0,-6150,14348.956969495,12189.2862622701,0,,,
2050-07-20 09:00:00+00:00,23960.919,5893.8825,0,-6150,13365.7255368274,10339.0755729874,0,,,
2050-07-20 10:00:00+00:00,0,28169.963,0,-6150,13187.2538862683,8832.70934808464,0,,,
2050-07-20 11:00:00+00:00,0,27248.951,0,-6150,12771.3658198278,8327.58545636456,0,,,
2050-07-20 12:00:00+00:00,0,25726.212,0,-6150,10596.1402439764,8980.07126139034,0,,,
2050-07-20 13:00:00+00:00,0,25140.039,0,-6150,10193.3510142741,8796.68754705437,0,,,
2050-07-20 14:00:00+00:00,0,24469.542,0,-6150,9258.421542079,9061.12031370848,0,,,
2050-07-20 15:00:00+00:00,0,25577.212,0,-6150,9888.80306010901,9538.40917735974,0,,,
2050-07-20 16:00:00+00:00,0,14413.536,0,6150,11220.7910209333,9342.7453035816,0,,,
2050-07-20 17:00:00+00:00,0,15603.893,0,6150,11212.6042479719,10541.2888651347,0,,,
2050-07-20 18:00:00+00:00,0,10877.24,6471.2545,6150,11937.1336550583,11561.3607761286,0,,,
2050-07-20 19:00:00+00:00,0,8049.9327,9578.5494,6150,12527.3999855772,11251.0820808905,0,,,
2050-07-20 20:00:00+00:00,0,3181.5795,12495.176,6150,11186.4065744953,10640.348817968,0,,,
2050-07-20 21:00:00+00:00,0,0,10302.958,6150,8194.14105709335,8258.81656348854,0,,,
2050-07-20 22:00:00+00:00,0,0,4375.734,6150,4873.58594393813,5652.1480525699,0,,,
2050-07-20 23:00:00+00:00,0,0,1746.9612,6150,3416.34035680393,4480.62084178951,0,,,
2050-07-21 00:00:00+00:00,0,0,2267.64,6150,3928.83234418933,4488.80761475096,0,,,
2050-07-21 01:00:00+00:00,0,0,2345.4143,6150,3801.11868599105,4694.29561608281,0,,,
2050-07-21 02:00:00+00:00,0,0,4216.0919,6150,4303.78654582273,6062.3053779374,0,,,
2050-07-21 03:00:00+00:00,0,0,9266.5122,6150,7381.19450202355,8035.31766164158,0,,,
2050-07-21 04:00:00+00:00,0,3137.109,17057.926,6150,15506.5666662409,10838.4687236345,0,,,
2050-07-21 05:00:00+00:00,0,14505.44,12417.486,6150,20326.9385859297,12745.9868236472,0,,,
2050-07-21 06:00:00+00:00,0,25588.481,0,6150,19150.4993113725,12587.9821054917,0,,,
2050-07-21 07:00:00+00:00,0,27393.761,0,0,14967.877005379,12425.8840008554,0,,,
2050-07-21 08:00:00+00:00,0,26084.696,0,0,14404.6270256327,11680.0689840693,0,,,
2050-07-21 09:00:00+00:00,0,23260.259,0,0,13418.1208837806,9842.13845422869,0,,,
2050-07-21 10:00:00+00:00,0,21613.899,0,0,13239.6492332215,8374.25006224469,0,,,
2050-07-21 11:00:00+00:00,0,20725.634,0,0,12823.7611667809,7901.87326237027,0,,,
2050-07-21 12:00:00+00:00,0,19109.565,0,0,10638.7114633758,8470.85398318953,0,,,
2050-07-21 13:00:00+00:00,0,18525.849,0,0,10230.1914926005,8295.65704181497,0,,,
2050-07-21 14:00:00+00:00,0,23894.83,0,-6150,9298.53672958999,8446.29366430524,0,,,
2050-07-21 15:00:00+00:00,0,20323.721,0,-1455.6651,9919.91279736236,8948.14284684079,0,,,
2050-07-21 16:00:00+00:00,0,26103.622,0,-6150,11260.0875311482,8693.53420774039,0,,,
2050-07-21 17:00:00+00:00,0,21034.258,0,67.149415,11251.9007581868,9849.50654989399,0,,,
2050-07-21 18:00:00+00:00,0,16673.904,0,6150,11982.1609063461,10841.7434328191,0,,,
2050-07-21 19:00:00+00:00,0,18274.738,0,4924.9393,12569.1525276805,10630.5246904142,0,,,
2050-07-21 20:00:00+00:00,0,21257.775,0,0,11224.884407414,10032.89026423,0,,,
2050-07-21 21:00:00+00:00,0,16076.366,0,0,8225.25079434678,7851.11527000945,0,,,
2050-07-21 22:00:00+00:00,0,10255.57,0,0,4898.14626282241,5357.42422595846,0,,,
2050-07-21 23:00:00+00:00,0,8253.9045,0,0,3563.70227010963,4690.20222960209,0,,,
2050-07-22 00:00:00+00:00,0,8867.9125,0,0,3961.57943603504,4906.3330357838,0,,,
2050-07-22 01:00:00+00:00,0,8813.8798,0,0,3810.94281354477,5002.93695672864,0,,,
2050-07-22 02:00:00+00:00,0,10782.799,0,0,4271.85813127316,6510.94053622369,0,,,
2050-07-22 03:00:00+00:00,0,16384.189,0,0,7232.19523412555,9151.99349358034,0,,,
2050-07-22 04:00:00+00:00,0,27919.352,0,0,15355.1113664545,12564.2404639035,0,,,
2050-07-22 05:00:00+00:00,0,35247.332,0,0,20096.8902657137,15150.4420424186,0,,,
2050-07-22 06:00:00+00:00,0,34127.382,0,0,19188.9771442912,14938.4046227177,0,,,
2050-07-22 07:00:00+00:00,0,29376.597,0,0,15144.7113013458,14231.8861161464,0,,,
2050-07-22 08:00:00+00:00,0,27963.56,0,0,14565.9064529728,13397.6539513769,0,,,
2050-07-22 09:00:00+00:00,0,24980.3,0,0,13420.5769156691,11559.7234215363,0,,,
2050-07-22 10:00:00+00:00,0,23089.156,0,0,13220.8196554102,9868.3361277053,0,,,
2050-07-22 11:00:00+00:00,0,22160.776,0,0,12827.8545532617,9332.92117602789,0,,,
2050-07-22 12:00:00+00:00,0,20317.933,0,0,10788.5294085699,9529.40372710218,0,,,
2050-07-22 13:00:00+00:00,0,19592.585,0,0,10239.1969428581,9353.38810843146,0,,,
2050-07-22 14:00:00+00:00,0,18843.495,0,0,9303.44879336685,9540.04653195205,0,,,
2050-07-22 15:00:00+00:00,0,19909.413,0,0,9923.18750654694,9986.22565834987,0,,,
2050-07-22 16:00:00+00:00,0,21039.188,0,0,11388.6198666426,9650.56796693132,0,,,
2050-07-22 17:00:00+00:00,0,22466.142,0,0,11410.7241536384,11055.4182071123,0,,,
2050-07-22 18:00:00+00:00,0,24317.172,0,0,12253.9617686656,12063.2099586641,0,,,
2050-07-22 19:00:00+00:00,0,24662.654,0,0,12754.9922739049,11907.661272397,0,,,
2050-07-22 20:00:00+00:00,0,22638.883,0,0,11477.8556919221,11161.0275783148,0,,,
2050-07-22 21:00:00+00:00,0,17211.871,0,0,8291.56365533434,8920.30781877192,0,,,
2050-07-22 22:00:00+00:00,0,10889.227,0,0,4926.79996818741,5962.42674780799,0,,,
2050-07-22 23:00:00+00:00,0,10803.266,0,0,3886.2611247899,6917.00447511051,0,,,
2050-07-23 00:00:00+00:00,0,12303.984,0,-1442.5926,4061.45806616446,6799.93362176209,0,,,
2050-07-23 01:00:00+00:00,0,11756.206,0,0,3467.91702646093,8288.28894614967,0,,,
2050-07-23 02:00:00+00:00,0,19333.979,0,-6150,4271.85813127316,8912.12104581052,0,,,
2050-07-23 03:00:00+00:00,0,12880.972,0,6150,7129.04189481156,11901.930531324,0,,,
2050-07-23 04:00:00+00:00,0,31103.188,0,0,14333.4021008683,16769.7857341891,0,,,
2050-07-23 05:00:00+00:00,0,37929.319,0,0,19964.2645437384,17965.0545865576,0,,,
2050-07-23 06:00:00+00:00,0,36762.704,0,0,19022.7856531742,17739.9183301183,0,,,
2050-07-23 07:00:00+00:00,0,39533.204,0,-6150,14853.2621839189,18529.9419208961,0,,,
2050-07-23 08:00:00+00:00,0,35799.741,0,-4783.3333,14127.9140995364,16888.4939421298,0,,,
2050-07-23 09:00:00+00:00,0,34031.693,0,-6150,13573.6695700478,14308.0231046877,0,,,
2050-07-23 10:00:00+00:00,0,26515.32,0,0,12814.7557165234,13700.5645509497,0,,,
2050-07-23 11:00:00+00:00,0,31424.205,0,-6150,12494.6528937315,12779.5525927891,0,,,
2050-07-23 12:00:00+00:00,0,29759.835,0,-6150,10402.1137247905,13207.7208186718,0,,,
2050-07-23 13:00:00+00:00,0,28449.951,0,-6150,10917.0617440643,11382.8891255695,0,,,
2050-07-23 14:00:00+00:00,0,28635.791,0,-6150,9815.94078075224,12669.8498351059,0,,,
2050-07-23 15:00:00+00:00,0,29937.488,0,-6150,10398.0203383098,13389.4671784155,0,,,
2050-07-23 16:00:00+00:00,0,32003.01,0,-6150,11258.4501765559,14594.5601583377,0,,,
2050-07-23 17:00:00+00:00,0,33781.177,0,-6150,11274.8237224787,16356.353699637,0,,,
2050-07-23 18:00:00+00:00,0,35693.608,0,-6150,11811.8760287484,17731.7315571569,0,,,
2050-07-23 19:00:00+00:00,0,35421.807,0,-6150,12289.1648923997,16982.6418311862,0,,,
2050-07-23 20:00:00+00:00,0,33174.538,0,-6150,11287.922559217,15736.6149864569,0,,,
2050-07-23 21:00:00+00:00,0,26376.241,0,-6150,8116.36671395979,12109.8745645443,0,,,
2050-07-23 22:00:00+00:00,0,19730.219,0,-6150,4772.06995921642,8808.14902920034,0,,,
2050-07-23 23:00:00+00:00,0,20215.695,0,-6150,3648.84470890849,10416.8499161209,0,,,
2050-07-24 00:00:00+00:00,0,20927.125,0,-6150,4245.6604577966,10531.4647375809,0,,,
2050-07-24 01:00:00+00:00,0,21280.794,0,-6150,4290.68770908445,10840.1060782268,0,,,
2050-07-24 02:00:00+00:00,0,23850.622,0,-6150,5580.10445050937,12120.5173693941,0,,,
2050-07-24 03:00:00+00:00,0,32168.383,0,-6150,8733.64939525145,17284.7337534629,0,,,
2050-07-24 04:00:00+00:00,0,47791.202,0,-6150,15789.8290107063,25851.3729803011,0,,,
2050-07-24 05:00:00+00:00,0,53341.015,0,-6150,19117.7522195268,28073.2631620327,0,,,
2050-07-24 06:00:00+00:00,0,52168.669,0,-6150,18543.0407576346,27475.6287358485,0,,,
2050-07-24 07:00:00+00:00,0,47226.315,0,-6150,14279.3693993229,26796.9452573461,0,,,
2050-07-24 08:00:00+00:00,0,43725.651,0,-6150,13633.4330126661,23942.2175256961,0,,,
2050-07-24 09:00:00+00:00,0,40780.05,0,-6150,12780.3712700853,21849.6783567551,0,,,
2050-07-24 10:00:00+00:00,0,38703.884,0,-6150,12515.9385034312,20037.9455003911,0,,,
2050-07-24 11:00:00+00:00,0,37211.435,0,-6150,12259.6925097385,18801.7427832155,0,,,
2050-07-24 12:00:00+00:00,0,35907.282,0,-6150,10352.1744097257,19405.1079504727,0,,,
2050-07-24 13:00:00+00:00,0,35748.459,0,-6150,10045.9891009684,19552.4698637784,0,,,
2050-07-24 14:00:00+00:00,0,36092.303,0,-6150,9147.08142980358,20795.2219993232,0,,,
2050-07-24 15:00:00+00:00,0,37722.29,0,-6150,9933.01163410068,21639.2782916464,0,,,
2050-07-24 16:00:00+00:00,23960.919,15670.527,0,-6150,11241.2579533369,22240.1874270153,0,,,
2050-07-24 17:00:00+00:00,0,41830.413,0,-6150,11359.1474839815,24321.2651138102,0,,,
2050-07-24 18:00:00+00:00,0,44216.038,0,-6150,12019.0013846726,26047.0368540793,0,,,
2050-07-24 19:00:00+00:00,0,43948.331,0,-6150,12529.0373401695,25269.2934227436,0,,,
2050-07-24 20:00:00+00:00,0,40708.825,0,-6150,11590.0144814937,22968.8102205824,0,,,
2050-07-24 21:00:00+00:00,0,32104.526,0,-6150,8320.21736069934,17634.3089589159,0,,,
2050-07-24 22:00:00+00:00,0,23414.267,0,-6150,5122.46384196554,12141.8029790939,0,,,
2050-07-24 23:00:00+00:00,0,19164.513,0,-6150,3521.13105071021,9493.38192607187,0,,,
2050-07-25 00:00:00+00:00,0,19721.214,0,-6150,4053.27129320303,9517.94224495617,0,,,
2050-07-25 01:00:00+00:00,0,20372.881,0,-6150,3917.37086204333,10305.5098038455,0,,,
2050-07-25 02:00:00+00:00,0,22740.495,0,-6150,4429.04417213259,12161.4512342013,0,,,
2050-07-25 03:00:00+00:00,0,16515.081,0,6150,7502.35874185267,15162.7222018608,0,,,
2050-07-25 04:00:00+00:00,0,28962.251,0,6150,15784.0982696333,19328.1522846353,0,,,
2050-07-25 05:00:00+00:00,0,38244.414,0,6150,20583.1845796225,23811.2291583133,0,,,
2050-07-25 06:00:00+00:00,0,49380.255,0,-6150,19411.657368842,23818.5972539786,0,,,
2050-07-25 07:00:00+00:00,0,45250.028,0,-6150,14971.9703918597,24128.0572719206,0,,,
2050-07-25 08:00:00+00:00,0,42296.24,0,-6150,14406.264380225,21739.975599072,0,,,
2050-07-25 09:00:00+00:00,0,39017.437,0,-6150,13403.38469245,19464.052715795,0,,,
2050-07-25 10:00:00+00:00,0,36495.911,0,-6150,13251.9293926636,17093.9819434616,0,,,
2050-07-25 11:00:00+00:00,0,35002.644,0,-6150,12845.8654537768,16006.778494184,0,,,
2050-07-25 12:00:00+00:00,0,34265.834,0,-6150,10677.1892962945,17438.6450851377,0,,,
2050-07-25 13:00:00+00:00,0,33598.612,0,-6150,10371.0039875371,17077.6083975387,0,,,
2050-07-25 14:00:00+00:00,0,34170.868,0,-6150,9461.45351152244,18559.4143035572,0,,,
2050-07-25 15:00:00+00:00,0,35290.818,0,-6150,10167.1533407976,18973.6650154055,0,,,
2050-07-25 16:00:00+00:00,0,22096.407,2812.5718,6150,11491.7732059566,19567.206055109,0,,,
2050-07-25 17:00:00+00:00,0,1547.0601,25334.113,6150,11460.6634687031,21570.5093987704,0,,,
2050-07-25 18:00:00+00:00,0,0,29056.398,6150,12226.9454178928,22979.4530254322,0,,,
2050-07-25 19:00:00+00:00,0,0,28540.632,6150,12907.2662509875,21783.3654957676,0,,,
2050-07-25 20:00:00+00:00,0,0,25981.447,6150,11521.2455886177,20610.2009303949,0,,,
2050-07-25 21:00:00+00:00,0,0,17558.076,6150,8458.57382374748,15249.5019952519,0,,,
2050-07-25 22:00:00+00:00,0,0,9526.0329,6150,5052.8762717934,10623.156594749,0,,,
2050-07-25 23:00:00+00:00,0,0,3727.3416,6150,3449.08744864964,6428.25412931324,0,,,
2050-07-26 00:00:00+00:00,0,0,4203.8118,6150,3964.85414521961,6388.95761909839,0,,,
2050-07-26 01:00:00+00:00,0,0,4493.6235,6150,3834.6844551329,6808.93907201965,0,,,
2050-07-26 02:00:00+00:00,0,0,6468.2732,6150,4344.72041062987,8273.55275481913,0,,,
2050-07-26 03:00:00+00:00,0,0,11923.939,6150,7457.33149056482,10616.6071763798,0,,,
2050-07-26 04:00:00+00:00,0,2639.0216,20607.224,6150,15682.5822849116,13713.663387688,0,,,
2050-07-26 05:00:00+00:00,0,16526.784,14527.187,6150,20567.6297109958,16636.3413349178,0,,,
2050-07-26 06:00:00+00:00,0,29784.203,0,6150,19373.9982132195,16560.2043463765,0,,,
2050-07-26 07:00:00+00:00,0,37959.706,0,-6150,15143.0739467535,16666.6323948751,0,,,
2050-07-26 08:00:00+00:00,0,35975.233,0,-6150,14573.2745486381,15251.9580271403,0,,,
2050-07-26 09:00:00+00:00,23960.919,8988.4826,0,-6150,13573.6695700478,13225.7317191869,0,,,
2050-07-26 10:00:00+00:00,0,31008.317,0,-6150,13395.1979194886,11463.1195005915,0,,,
2050-07-26 11:00:00+00:00,0,29872.812,0,-6150,12975.2164665674,10747.5955437627,0,,,
2050-07-26 12:00:00+00:00,0,28645.615,0,-6150,10763.9690896856,11731.6456537263,0,,,
2050-07-26 13:00:00+00:00,0,104264.57,0,-6150,10352.1744097257,11535.9817799482,76226.415,,,
2050-07-26 14:00:00+00:00,0,30976.867,0,-6150,9408.23948727313,12151.6271066476,3267.0009,,,
2050-07-26 15:00:00+00:00,0,16655.893,0,6150,10041.8957144876,12763.9977241624,0,,,
2050-07-26 16:00:00+00:00,0,3418.629,14514.401,6150,11400.0813487886,12682.9486718442,0,,,
2050-07-26 17:00:00+00:00,0,0,19356.71,6150,11389.4385439387,14117.2712946864,0,,,
2050-07-26 18:00:00+00:00,0,0,21229.025,6150,12127.8854650595,15251.1393498442,0,,,
2050-07-26 19:00:00+00:00,0,0,21256.86,6150,12721.4265047631,14685.4333382095,0,,,
2050-07-26 20:00:00+00:00,0,0,19131.574,6150,11359.9661612776,13921.6074209083,0,,,
2050-07-26 21:00:00+00:00,0,0,12738.523,6150,8318.58000610706,10569.9425704997,0,,,
2050-07-26 22:00:00+00:00,0,0,6107.2365,6150,4949.72293247941,7307.5135453706,0,,,
2050-07-26 23:00:00+00:00,0,0,877.52591,6150,3401.60416547336,3625.92174461646,0,,,
2050-07-27 00:00:00+00:00,0,0,1389.1992,6150,3907.54673448962,3631.65248568945,0,,,
2050-07-27 01:00:00+00:00,0,0,1381.0124,6150,3779.83307629134,3751.1793709263,0,,,
2050-07-27 02:00:00+00:00,0,0,3198.476,6150,4282.50093612302,5065.97510853163,0,,,
2050-07-27 03:00:00+00:00,0,0,8054.0511,6150,7348.44741017783,6855.60367789979,0,,,
2050-07-27 04:00:00+00:00,0,0,18622.356,6150,15443.5285144379,9328.82778954717,0,,,
