timeindex,hydro_SDE,onshore_SDE,pv_SDE,chp_SDE,li-ion_SDE,phs_SDE,import_export,electricity_SDE,excess_SDE
2050-10-07 02:00:00+00:00,751.74493,35418.004,0,0,0,0,13985.497,43002.5094383212,0
2050-10-07 03:00:00+00:00,752.04454,35823.586,0,0,0,0,17182.666,44321.6594011806,0
2050-10-07 04:00:00+00:00,752.34415,36158.021,0,0,0,0,25448.9,48287.0263412984,0
2050-10-07 05:00:00+00:00,752.64376,36983.725,31.135172,0,3616.1337,0,32000,57795.1984750288,0
2050-10-07 06:00:00+00:00,752.94337,36233.841,8702.2807,0,1166.4858,0,32000,63627.9593549448,0
2050-10-07 07:00:00+00:00,753.24298,44530.343,26597.221,0,0,0,9532.6183,65657.6492491217,0
2050-10-07 08:00:00+00:00,753.54259,55472.212,46002.217,0,0,0,0,66579.9656713126,17330.85
2050-10-07 09:00:00+00:00,753.8422,58492.001,59063.422,0,0,0,0,67950.5754785788,33218.54
2050-10-07 10:00:00+00:00,754.14181,57426.896,65033.591,0,0,0,0,68945.1334426268,41878.274
2050-10-07 11:00:00+00:00,754.44142,56190.937,71891.113,0,0,0,0,67333.0588766235,49500.558
2050-10-07 12:00:00+00:00,754.74103,57839.228,74459.765,0,0,0,0,66114.8490245022,55403.076
2050-10-07 13:00:00+00:00,755.04064,59361.327,62636.183,0,0,0,0,64494.8575870681,46960.14
2050-10-07 14:00:00+00:00,755.34025,57239.944,42445.024,0,0,0,0,63200.447847429,25827.902
2050-10-07 15:00:00+00:00,755.63986,48428.806,19171.482,0,0,0,5821.0198,62277.1418163094,0
2050-10-07 16:00:00+00:00,755.93947,42361.703,3253.6255,0,0,0,28594.909,62485.949480396,0
2050-10-07 17:00:00+00:00,756.23908,45863.932,0,0,0,0,29588.686,63030.2349315657,0
2050-10-07 18:00:00+00:00,756.53869,47578.175,0,0,0,0,30882.137,65200.4494737416,0
2050-10-07 19:00:00+00:00,756.8383,48025.821,0,0,0,0,26770.656,61758.5861972886,0
2050-10-07 20:00:00+00:00,757.13791,45697.752,0,0,0,0,23862.729,57455.7622522307,0
2050-10-07 21:00:00+00:00,757.43752,46053.48,0,0,0,0,16379.591,53347.8914462564,0
2050-10-07 22:00:00+00:00,757.73713,45962.601,0,0,0,0,8906.2818,48761.0494684682,0
2050-10-07 23:00:00+00:00,758.03674,46007.781,0,0,0,0,7147.0978,45213.2979465785,0
2050-10-08 00:00:00+00:00,758.33635,46332.35,0,0,0,0,4532.2419,42580.935584378,0
2050-10-08 01:00:00+00:00,758.90964,46101.257,0,0,0,0,3983.2789,41535.9074749065,0
2050-10-08 02:00:00+00:00,759.48292,45722.679,0,0,-5268.9547,0,10133.199,41016.3622469571,0
2050-10-08 03:00:00+00:00,760.0562,44716.256,0,0,0,0,8785.6056,41165.7933753156,0
2050-10-08 04:00:00+00:00,760.62948,42992.146,0,0,0,0,16255.897,41497.3127266831,0
2050-10-08 05:00:00+00:00,761.20277,41205.199,0,0,0,0,23652.07,43641.7974367105,0
2050-10-08 06:00:00+00:00,761.77605,38830.912,2444.111,0,0,0,26470.074,47244.9671486676,0
2050-10-08 07:00:00+00:00,762.34933,38365.09,12812.123,0,0,0,19394.445,51273.6690602286,0
2050-10-08 08:00:00+00:00,762.92261,42442.715,27889.331,0,-12833,0,14742.111,54325.6260585146,0
2050-10-08 09:00:00+00:00,763.49589,47023.552,40732.589,0,-12833,0,0,56394.9003998984,1994.5382
2050-10-08 10:00:00+00:00,764.06918,47858.603,51980.17,0,-12833,0,0,57618.0582966637,13469.223
2050-10-08 11:00:00+00:00,764.64246,47433.288,56471.419,0,-12833,0,0,56369.1705677496,15549.613
2050-10-08 12:00:00+00:00,765.21574,47544.42,54393.146,0,-12833,0,0,54099.9950426382,20305.586
2050-10-08 13:00:00+00:00,765.78902,47045.882,43986.215,0,-12833,0,0,52614.5905095764,11115.954
2050-10-08 14:00:00+00:00,766.3623,42198.639,29103.602,0,-4698.6732,0,0,51661.5962105926,0
2050-10-08 15:00:00+00:00,766.93559,30878.712,12913.313,0,0,0,22576.133,50600.7343582603,0
2050-10-08 16:00:00+00:00,767.50887,26808.877,1852.5428,0,0,5827.8836,32000,51771.4428917442,0
2050-10-08 17:00:00+00:00,768.08215,28060.934,0,0,9133.8991,0,32000,53786.2886519894,0
2050-10-08 18:00:00+00:00,768.65543,26176.877,0,0,4912.8872,8227,32000,55638.8384578559,0
2050-10-08 19:00:00+00:00,769.22872,23959.421,0,0,11754.229,0,32000,52375.1049686965,0
2050-10-08 20:00:00+00:00,769.802,21809.477,0,0,1178.685,8227,31297.905,48799.6443067461,0
2050-10-08 21:00:00+00:00,770.37528,19531.262,0,949.81821,12833,3564.9275,20113.553,47118.2970256716,0
2050-10-08 22:00:00+00:00,770.94856,17481.544,0,0,12645.293,8227,12664.483,43992.1193577252,0
2050-10-08 23:00:00+00:00,771.52184,15544.517,0,1582.0191,12833,8227,9486.0348,40051.4926408277,0
2050-10-09 00:00:00+00:00,772.09513,13474.026,0,5426.46,12833,8227,5691.9143,37994.0936065897,0
2050-10-09 01:00:00+00:00,773.40142,11021.843,0,15932.644,1884.3839,8227,4315.9618,36863.9590391865,0
2050-10-09 02:00:00+00:00,774.70771,9585.9497,0,19203.591,0,8227,4525.1161,36573.0137439545,0
2050-10-09 03:00:00+00:00,776.01401,7567.3903,0,21860.377,0,8227,6794.931,36823.3850731055,0
2050-10-09 04:00:00+00:00,777.3203,5902.4814,0,20865.818,0,8227,16291.382,36933.2317542573,0
2050-10-09 05:00:00+00:00,778.6266,5193.6228,0,18803.386,0,8227,22292.611,37135.1121558424,0
2050-10-09 06:00:00+00:00,779.93289,4771.9428,3097.9497,21469.714,0,242.24289,24327.819,38646.2465210534,0
2050-10-09 07:00:00+00:00,781.23919,4251.0745,17303.372,5334.1136,0,940.47241,32000,41730.86061399,0
2050-10-09 08:00:00+00:00,782.54548,4004.4021,48010.436,0,0,0,13409.876,45072.7733886337,0
2050-10-09 09:00:00+00:00,783.85178,4285.349,84897.831,0,0,0,0,47785.2941641218,22378.757
2050-10-09 10:00:00+00:00,785.15807,5473.531,108529.43,0,0,0,0,50401.8227834613,45216.004
2050-10-09 11:00:00+00:00,786.46437,7898.7103,113456.57,0,-12833,0,0,49694.25167893,40943.385
2050-10-09 12:00:00+00:00,787.77066,10713.892,104131.58,0,-12833,0,0,47496.3279966929,36955.455
2050-10-09 13:00:00+00:00,789.07696,12802.558,83006.37,0,-12833,0,0,46032.6949501191,18949.947
2050-10-09 14:00:00+00:00,790.38325,14769.706,54058.443,0,-5482.6463,0,0,45040.1162039286,0
2050-10-09 15:00:00+00:00,791.68954,16236.238,25624.247,0,-875.1113,0,23284.438,44778.8591765608,0
2050-10-09 16:00:00+00:00,792.99584,19411.301,2996.7603,0,11063.416,0,32000,46909.4893615848,0
2050-10-09 17:00:00+00:00,794.30213,24019.142,0,0,12833,519.01171,32000,50368.1759898275,0
2050-10-09 18:00:00+00:00,795.60843,28308.646,0,0,11679.83,0,32000,52818.4502190735,0
2050-10-09 19:00:00+00:00,796.91472,31593.803,0,0,5691.9711,0,32000,50389.9474763155,0
2050-10-09 20:00:00+00:00,798.22102,33415.024,0,0,0,0,32000,47919.8810684937,0
2050-10-09 21:00:00+00:00,799.52731,35460.068,0,0,0,0,26144.982,46753.1309707248,0
2050-10-09 22:00:00+00:00,800.83361,38743.668,0,0,0,0,15858.017,43221.213191696,0
2050-10-09 23:00:00+00:00,802.1399,42260.437,0,0,0,0,5291.8491,40867.9208175819,0
2050-10-10 00:00:00+00:00,803.4462,43452.774,0,0,0,0,2722.1686,39105.4255142911,0
2050-10-10 01:00:00+00:00,804.93935,42297.308,0,0,0,0,3628.9485,38601.7141192572,0
2050-10-10 02:00:00+00:00,806.4325,40061.158,0,0,0,0,7203.0277,38921.3580734245,0
2050-10-10 03:00:00+00:00,807.92566,38352.627,0,0,-9665.5964,0,23184.545,40965.8921915881,0
2050-10-10 04:00:00+00:00,809.41881,38586.836,0,0,0,0,22380.731,44978.7603602883,0
2050-10-10 05:00:00+00:00,810.91196,39338.797,0,0,1095.6527,0,32000,54863.9738561111,0
2050-10-10 06:00:00+00:00,812.40512,39685.697,1603.4614,0,6747.6916,0,32000,62926.3259039867,0
2050-10-10 07:00:00+00:00,813.89827,38813.255,9402.8221,0,1049.0044,0,32000,65734.8388356232,0
2050-10-10 08:00:00+00:00,815.39143,39663.886,19864.24,0,0,0,23044.66,66217.7684431521,0
2050-10-10 09:00:00+00:00,816.88458,49919.746,32318.309,0,0,0,785.30952,67947.6066517925,0
2050-10-10 10:00:00+00:00,818.37773,60825.263,49987.519,0,0,0,0,69501.2942009422,27275.894
2050-10-10 11:00:00+00:00,819.87089,69570.449,63507.968,0,0,0,0,69150.9722799275,50425.065
2050-10-10 12:00:00+00:00,821.36404,77118.625,67431,0,0,0,0,68767.0036553331,62607.316
2050-10-10 13:00:00+00:00,822.8572,82134.643,63757.049,0,0,0,0,68052.5052883001,64816.096
2050-10-10 14:00:00+00:00,824.35035,84336.519,48944.491,0,0,0,0,67306.3393454909,52659.608
2050-10-10 15:00:00+00:00,825.8435,85009.546,25702.085,0,0,0,0,64914.4522231535,31925.649
2050-10-10 16:00:00+00:00,827.33666,86852.059,3712.8693,0,0,0,0,64625.4861457791,7533.1238
2050-10-10 17:00:00+00:00,828.82981,86753.909,0,0,0,0,0,66245.4775832132,5125.9649
2050-10-10 18:00:00+00:00,830.32296,87567.668,0,0,0,0,0,67647.7547861467,3868.0446
2050-10-10 19:00:00+00:00,831.81612,86208.633,0,0,0,0,0,63713.0657228221,6752.9303
2050-10-10 20:00:00+00:00,833.30927,83461.481,0,0,0,0,0,59291.4886162532,9737.2631
2050-10-10 21:00:00+00:00,834.80243,80749.643,0,0,0,0,0,54703.6570295359,11413.679
2050-10-10 22:00:00+00:00,836.29558,78040.92,0,0,0,0,0,48694.745670238,21631.264
2050-10-10 23:00:00+00:00,837.78873,76876.107,0,0,0,0,0,45558.6718229492,26726.747
2050-10-11 00:00:00+00:00,839.28189,74433.79,0,0,0,0,0,43642.7870456393,26012.883
2050-10-11 01:00:00+00:00,840.40291,72433.407,0,0,0,0,0,42338.4811266574,25096.464
2050-10-11 02:00:00+00:00,841.52393,72226.202,0,0,0,0,0,42639.3225111775,23881.908
2050-10-11 03:00:00+00:00,842.64496,71931.234,0,0,0,0,0,44213.7919378864,19976.764
2050-10-11 04:00:00+00:00,843.76598,72236.588,0,0,0,0,0,48634.3794355268,11706.29
2050-10-11 05:00:00+00:00,844.887,76000.03,0,0,0,0,0,57898.1178936787,3172.7608
2050-10-11 06:00:00+00:00,846.00803,78685.384,3775.1397,0,0,0,0,64687.8315082939,3175.2813
2050-10-11 07:00:00+00:00,847.12905,83005.008,18470.941,0,0,0,0,67075.7602849705,21172.559
2050-10-11 08:00:00+00:00,848.25007,92881.252,36957.45,0,0,0,0,67066.8538046115,50584.22
2050-10-11 09:00:00+00:00,849.3711,98473.186,56230.121,0,0,0,0,68213.8116337498,75399.176
2050-10-11 10:00:00+00:00,850.49212,100036.83,67750.135,0,-12833,0,0,69502.2838098708,71438.785
2050-10-11 11:00:00+00:00,851.61314,99127.517,71782.14,0,-2469.8127,0,0,68979.769755135,89710.01
2050-10-11 12:00:00+00:00,852.73417,96211.07,65656.295,0,-12833,0,0,68463.1933539724,71066.571
2050-10-11 13:00:00+00:00,853.85519,91579.86,53210.01,0,-12833,0,0,67023.3109216896,55658.05
2050-10-11 14:00:00+00:00,854.97621,84412.339,35735.394,0,-12833,0,0,65814.007639982,32093.25
2050-10-11 15:00:00+00:00,856.09724,77075.003,16906.399,0,-12833,0,0,64157.4005821277,7146.3396
2050-10-11 16:00:00+00:00,857.21826,73533.826,2148.3269,0,-1619.2261,0,0,63692.2839353173,0
2050-10-11 17:00:00+00:00,858.33928,71041.655,0,0,0,0,5343.1245,65392.4337860388,0
2050-10-11 18:00:00+00:00,859.46031,68520.403,0,0,0,0,10070.985,66884.7655816024,0
2050-10-11 19:00:00+00:00,860.58133,65794.543,0,0,0,0,8987.705,63256.8555563706,0
2050-10-11 20:00:00+00:00,861.70235,61379.886,0,0,0,0,8866.3987,59550.7664257634,0
2050-10-11 21:00:00+00:00,862.82338,58045.914,0,0,-12833,0,17687.245,54937.2050068973,0
2050-10-11 22:00:00+00:00,863.9444,55887.66,0,0,-1259.9315,0,0,49290.4907857053,0
2050-10-11 23:00:00+00:00,865.06542,53685.265,0,0,-3463.651,0,0,45388.4589070858,0
2050-10-12 00:00:00+00:00,866.18645,49740.064,0,0,-1155.0066,0,0,43541.8468448467,0
2050-10-12 01:00:00+00:00,867.12471,46236.277,0,0,0,0,1560.7122,42522.5485675241,0
2050-10-12 02:00:00+00:00,868.06298,43023.304,0,0,0,0,5970.4149,42960.945773257,0
2050-10-12 03:00:00+00:00,869.00125,40482.319,0,0,0,0,12089.042,44365.2022841025,0
2050-10-12 04:00:00+00:00,869.93951,37044.484,0,0,0,0,24062.733,48454.2704303754,0
2050-10-12 05:00:00+00:00,870.87778,35142.77,0,0,4286.3071,0,32000,57654.6738270297,0
2050-10-12 06:00:00+00:00,871.81605,32128.173,3479.3555,0,10262.431,0,32000,64445.3771406277,0
2050-10-12 07:00:00+00:00,872.75431,29977.19,13761.746,0,3303.3564,0,31445.445,66546.3189677334,0
2050-10-12 08:00:00+00:00,873.69258,33072.279,25453.003,0,-10684.754,0,31949.559,66860.0252683281,0
2050-10-12 09:00:00+00:00,874.63085,34432.872,34287.609,0,0,0,11106.604,68059.4325508018,0
2050-10-12 10:00:00+00:00,875.56911,34477.014,39751.831,0,0,0,6092.2863,69444.8864019455,0
2050-10-12 11:00:00+00:00,876.50738,34086.492,39432.696,0,0,0,5585.0442,68767.9932642617,0
2050-10-12 12:00:00+00:00,877.44565,31889.29,33657.121,0,-8719.6963,0,21124.493,67889.2196349385,0
2050-10-12 13:00:00+00:00,878.38391,28555.318,25305.111,0,-7.7625478E-12,0,22745.201,66789.7630343829,0
2050-10-12 14:00:00+00:00,879.32218,23789.607,16345.966,0,1364.4703,0,32000,65652.7012044776,0
2050-10-12 15:00:00+00:00,880.26045,18472.388,7768.2255,0,5872.5675,8227,32000,64041.616247403,0
2050-10-12 16:00:00+00:00,881.19871,17119.585,700.54138,10195.183,12833,0,29792.443,64394.9069952045,0
2050-10-12 17:00:00+00:00,882.13698,18707.117,0,9835.5972,12833,0,32000,66369.1787893684,0
2050-10-12 18:00:00+00:00,883.07524,18573.134,0,11415.631,12833,218.91702,32000,67664.5781379365,0
2050-10-12 19:00:00+00:00,884.01351,18087.579,0,2229.8077,12833,8227,32000,63838.7462368891,0
2050-10-12 20:00:00+00:00,884.95178,16347.37,0,0,12833,7585.2368,32000,59535.9222918312,0
2050-10-12 21:00:00+00:00,885.89004,15307.192,0,13347.624,0,0,29903.579,55644.7761114285,0
2050-10-12 22:00:00+00:00,886.82831,14316.348,0,2652.4008,8606.3399,0,27668.229,50391.9266941732,0
2050-10-12 23:00:00+00:00,887.76658,12630.147,0,7502.2005,0,0,28451.44,46092.0715759019,0
2050-10-13 00:00:00+00:00,888.70484,10274.555,0,1942.9846,0,8227,27876.764,44067.3296363144,0
2050-10-13 01:00:00+00:00,889.45903,8177.58,0,12512.487,0,0,24243.971,43149.9612587676,0
2050-10-13 02:00:00+00:00,890.21322,6852.8193,0,8477.7139,0,0,32000,43563.6182412804,0
2050-10-13 03:00:00+00:00,890.9674,6167.3297,0,21856.284,0,0,19912.322,45086.627913637,0
2050-10-13 04:00:00+00:00,891.72159,5548.3117,0,20076.914,0,8227,23443.144,49037.1507198224,0
2050-10-13 05:00:00+00:00,892.47577,5035.2331,0,40731.316,0,0,18925.163,58114.8424291961,0
2050-10-13 06:00:00+00:00,893.22996,4282.7524,3627.2476,45861.16,0,222.05599,15635.443,64809.553586646,0
2050-10-13 07:00:00+00:00,893.98415,3592.0697,21024.025,28219.547,0,1093.6554,20169.529,66123.7555048612,0
2050-10-13 08:00:00+00:00,894.73833,4595.8966,54478.768,0,-4166.4272,0,26386.617,66376.1060518701,0
2050-10-13 09:00:00+00:00,895.49252,5843.7993,91397.299,0,-12833,0,0,67453.7912559923,0
2050-10-13 10:00:00+00:00,896.24671,5537.9255,113456.57,0,-12833,0,0,68312.7727067393,24128.203
2050-10-13 11:00:00+00:00,897.00089,4784.4062,117722.09,0,-12833,0,0,67301.3913008469,29201.271
2050-10-13 12:00:00+00:00,897.75508,4240.6883,111137,0,-12833,0,0,66763.0435032504,22869.975
2050-10-13 13:00:00+00:00,898.50927,4011.6724,94277.302,0,-12833,0,0,65706.1401766876,6965.5006
2050-10-13 14:00:00+00:00,899.26345,4064.6421,68590.785,0,-12833,0,17620.765,64429.5433077123,0
2050-10-13 15:00:00+00:00,900.01764,4513.3262,35984.476,0,8889.8902,8227,16840.591,62947.1076914915,0
2050-10-13 16:00:00+00:00,900.77182,7640.6131,4701.411,27501.203,12833,8227,6981.6811,62725.43511133,0
2050-10-13 17:00:00+00:00,901.52601,11912.979,0,32135.145,12833,0,12112.113,64423.6056541397,0
2050-10-13 18:00:00+00:00,902.2802,14136.147,0,33043.213,12833,0,12592.64,67646.7651772181,0
2050-10-13 19:00:00+00:00,903.03438,14792.036,0,31220.189,12833,0,10580.77,64315.7381908453,0
2050-10-13 20:00:00+00:00,903.78857,14027.092,0,36534.062,1616.3829,0,10402.524,60107.9167930074,0
2050-10-13 21:00:00+00:00,904.54276,12711.159,0,28573.775,0,7265.6167,8556.256,56080.2044903752,0
2050-10-13 22:00:00+00:00,905.29694,11489.222,0,17800.757,12833,0,9301.8239,50657.1421572566,0
2050-10-13 23:00:00+00:00,906.05113,10560.695,0,26800.672,0,0,9888.128,46581.9284459326,0
2050-10-14 00:00:00+00:00,906.80531,10005.033,0,27169.712,0,0,8626.9333,44620.5215678431,0
2050-10-14 01:00:00+00:00,907.38296,9858.0683,0,26932.888,0,0,8317.9844,43680.3921849338,0
2050-10-14 02:00:00+00:00,907.96061,10266.246,0,27955.263,0,0,8481.0347,44306.8152672485,0
2050-10-14 03:00:00+00:00,908.53826,11318.369,0,29686.447,0,0,9684.3702,45772.42753168,0
2050-10-14 04:00:00+00:00,909.11591,11973.219,0,33644.027,0,0,13393.658,49624.9789638593,0
2050-10-14 05:00:00+00:00,909.69356,11461.179,0,43099.524,0,0,15072.814,58158.385312118,0
2050-10-14 06:00:00+00:00,910.27121,9093.6434,10383.58,35113.362,0,235.1181,22391.088,64383.0316880587,0
2050-10-14 07:00:00+00:00,910.84886,4196.5469,45309.46,12184.383,0,1093.6554,20671.522,65655.6700312644,0
2050-10-14 08:00:00+00:00,911.42651,6965.5097,83823.668,0,-10183.661,0,6619.8322,65918.9062764896,0
2050-10-14 09:00:00+00:00,912.00416,12233.913,111837.54,0,-12833,0,0,67142.0641732549,24141.551
2050-10-14 10:00:00+00:00,912.58181,12097.334,130316.26,0,-12833,0,0,67964.4300035823,42654.188
2050-10-14 11:00:00+00:00,913.15946,11736.414,137469.57,0,-12833,0,0,66941.1732905445,50993.521
2050-10-14 12:00:00+00:00,913.73711,11677.732,129569.02,0,-12833,0,0,65359.7766913883,44891.675
2050-10-14 13:00:00+00:00,914.31475,12083.313,110522.08,0,-12833,0,0,63579.4684273789,27763.766
2050-10-14 14:00:00+00:00,914.8924,12863.837,81029.286,0,-12616.967,0,0,62445.3754242604,0
2050-10-14 15:00:00+00:00,915.47005,13845.852,44647.837,0,0,4369.6559,15505.776,60805.5918082506,0
2050-10-14 16:00:00+00:00,916.0477,19752.488,6491.6834,16839.036,12833,8227,10699.352,60699.7035628139,0
2050-10-14 17:00:00+00:00,916.62535,28159.084,0,17847.064,12833,0,18387.044,62863.9804514173,0
2050-10-14 18:00:00+00:00,917.203,31213.148,0,15783.645,12833,0,20482.684,65324.1506798967,0
2050-10-14 19:00:00+00:00,917.78065,31203.281,0,13099.704,12833,0,19604.434,61649.7291250656,0
2050-10-14 20:00:00+00:00,918.3583,29705.071,0,9273.9544,12833,0,19903.315,57700.1959278088,0
2050-10-14 21:00:00+00:00,918.93595,27827.764,0,3359.9596,12833,0,21768.671,54686.8336777465,0
2050-10-14 22:00:00+00:00,919.5136,25812.84,0,995.03025,0,0,32000,50265.2565711776,0
2050-10-14 23:00:00+00:00,920.09125,24456.921,0,0,0,0,30716.311,45860.5028163981,0
2050-10-15 00:00:00+00:00,920.6689,23610.445,0,3196.5207,0,0,26077.217,43804.0933910889,0
2050-10-15 01:00:00+00:00,921.46411,22844.462,0,3698.2527,3010.3777,0,22611.178,42934.2263321792,0
2050-10-15 02:00:00+00:00,922.25932,22549.494,0,4539.6926,0,3045.5814,23272.359,42926.3094607488,0
2050-10-15 03:00:00+00:00,923.05453,22418.628,0,7826.7761,0,0,25935.53,43058.9171472631,0
2050-10-15 04:00:00+00:00,923.84974,22591.558,0,3443.0101,0,8227,30083.417,43215.2755381232,0
2050-10-15 05:00:00+00:00,924.64495,22414.992,0,13660.019,0,0,32000,44975.7915335019,0
2050-10-15 06:00:00+00:00,925.44016,19627.854,16595.047,4395.5309,0,374.05153,32000,48670.9949658923,0
2050-10-15 07:00:00+00:00,926.23537,10251.186,59296.936,0,0,0,8342.0314,51628.9390258874,0
2050-10-15 08:00:00+00:00,927.03058,16805.402,96090.926,0,-9967.628,0,0,54574.0181698081,20092.312
2050-10-15 09:00:00+00:00,927.82579,18912.244,121528.36,0,-12833,0,0,56356.3056516752,48477.982
2050-10-15 10:00:00+00:00,928.621,16882.779,135648.16,0,-12833,0,0,57172.733828429,60450.03
2050-10-15 11:00:00+00:00,929.41621,15692.52,138489.25,0,-12833,0,0,55811.0305915769,64117.876
2050-10-15 12:00:00+00:00,930.21142,15534.13,130378.53,0,-12833,0,0,53735.8185966204,58776.415
2050-10-15 13:00:00+00:00,931.00663,16548.863,111821.97,0,-12833,0,0,51513.1546911626,43589.452
2050-10-15 14:00:00+00:00,931.80185,17843.503,83621.289,0,-12833,0,0,50435.469487041,17027.18
2050-10-15 15:00:00+00:00,932.59706,16805.402,48718.761,0,-1.923775E-27,0,6596.6803,49742.7425164418,0
2050-10-15 16:00:00+00:00,933.39227,22412.396,6982.0624,0,12833,0,32000,50902.5653517091,0
2050-10-15 17:00:00+00:00,934.18748,31871.634,0,0,12833,0,32000,54046.5560704283,0
2050-10-15 18:00:00+00:00,934.98269,35862.014,0,0,12833,0,32000,56538.3938746838,0
2050-10-15 19:00:00+00:00,935.7779,36479.994,0,0,10607.023,0,29823.626,53041.1124081636,0
2050-10-15 20:00:00+00:00,936.57311,35720.243,0,0,8763.2987,0,27289.451,50280.1007051092,0
2050-10-15 21:00:00+00:00,937.36832,34216.839,0,0,3300.4142,0,27344.588,48102.9589004315,0
2050-10-15 22:00:00+00:00,938.16353,32254.885,0,0,-2649.4105,0,27756.548,44458.2256134646,0
2050-10-15 23:00:00+00:00,938.95874,30371.346,0,0,-5245.0064,0,27536.729,40745.2091303012,0
2050-10-16 00:00:00+00:00,939.75395,28863.788,0,0,-3661.1399,0,26649.855,38745.2075039883,0
2050-10-16 01:00:00+00:00,940.44713,27827.764,0,0,-4090.1908,0,26014.644,37124.2264576256,0
2050-10-16 02:00:00+00:00,941.14031,26925.203,0,0,-784.41588,0,24694.48,36654.1617661709,0
2050-10-16 03:00:00+00:00,941.83349,26972.979,0,0,3290.8912,0,24927.386,37089.5901451174,0
2050-10-16 04:00:00+00:00,942.52667,26989.078,0,0,12833,0,23020.929,37184.5926923371,0
2050-10-16 05:00:00+00:00,943.21985,26363.309,0,0,12833,0,26546.192,37237.0419655638,0
2050-10-16 06:00:00+00:00,943.91303,22161.569,13193.529,0,4997.5007,0,25416.558,38898.597068062,0
2050-10-16 07:00:00+00:00,944.60621,11405.613,52268.171,0,0,0,3775.847,42113.8397197098,0
2050-10-16 08:00:00+00:00,945.29938,12899.669,89902.81,0,-9967.628,0,0,45099.4928297114,23822.03
2050-10-16 09:00:00+00:00,945.99256,13863.509,115791.71,0,-12833,0,0,47821.9096944876,46625.104
2050-10-16 10:00:00+00:00,946.68574,12146.669,129537.88,0,-12833,0,0,50492.8668949659,56740.511
2050-10-16 11:00:00+00:00,947.37892,10917.461,132386.75,0,-12833,0,0,49660.6048852962,59782.994
2050-10-16 12:00:00+00:00,948.0721,10040.866,124579.61,0,-12833,0,0,47511.1722206795,53622.193
2050-10-16 13:00:00+00:00,948.76528,9507.5338,106536.78,0,-12833,0,0,45673.466548745,36379.576
2050-10-16 14:00:00+00:00,949.45846,8799.7138,78647.446,0,-12833,0,0,44578.9579928333,8501.0359
2050-10-16 15:00:00+00:00,950.15164,8736.8772,43604.809,0,1.7163317E-12,0,14851.428,44304.836049391,0
2050-10-16 16:00:00+00:00,950.84482,13887.917,4771.4652,0,12833,4753.3713,32000,46092.0715759019,0
2050-10-16 17:00:00+00:00,951.538,19418.572,0,7214.14,12833,0,32000,50645.2667600561,0
2050-10-16 18:00:00+00:00,952.23118,21479.714,0,8454.5923,12833,0,32000,54086.1405176352,0
2050-10-16 19:00:00+00:00,952.92435,21349.368,0,6236.2034,12833,0,32000,51510.1858643763,0
2050-10-16 20:00:00+00:00,953.61753,20029.281,0,0,9163.4958,8227,32000,49431.0154337049,0
2050-10-16 21:00:00+00:00,954.31071,18669.207,0,0,7869.0694,8227,29316.331,48774.9040835259,0
2050-10-16 22:00:00+00:00,955.00389,17163.726,0,0,4671.3089,8227,26389.616,45169.7551537111,0
2050-10-16 23:00:00+00:00,955.69707,15746.009,0,9702.0156,0,129.22494,22896.736,41829.8215969249,0
2050-10-17 00:00:00+00:00,956.39025,14634.166,0,511.91301,6972.5037,8227,19964.212,40558.1728626481,0
2050-10-17 01:00:00+00:00,956.742,13476.623,0,7297.6298,0,8227,19264.842,40008.9393668346,0
2050-10-17 02:00:00+00:00,957.09375,11677.732,0,6796.441,0,0,32000,40596.767700926,0
2050-10-17 03:00:00+00:00,957.4455,10139.534,0,11572.317,0,8227,24635.896,42569.0602772324,0
2050-10-17 04:00:00+00:00,957.79725,9368.3586,0,23831.532,0,0,28902.441,47061.8893167297,0
2050-10-17 05:00:00+00:00,958.149,9144.0166,0,35923.318,0,0,28163.788,56733.3470137674,0
2050-10-17 06:00:00+00:00,958.50075,7952.1993,6320.44,38377.544,0,0,26412.972,63958.4890073293,0
2050-10-17 07:00:00+00:00,958.8525,4098.3972,25912.247,21598.112,0,758.79024,32000,66116.8282423594,0
2050-10-17 08:00:00+00:00,959.20426,2923.7172,49660.6,2119.4233,0,1707.5749,32000,66887.7344083887,0
2050-10-17 09:00:00+00:00,959.55601,3554.16,72856.303,0,-12833,0,27375.777,68270.2194327461,0
2050-10-17 10:00:00+00:00,959.90776,4342.9924,92642.706,0,-12833,0,7091.9158,69809.0628479637,0
2050-10-17 11:00:00+00:00,960.25951,4800.5048,108404.89,0,-12833,0,0,69956.5147584646,9400.7219
2050-10-17 12:00:00+00:00,960.61126,4858.1483,104730.94,0,-12833,0,0,68797.6815321259,7278.8378
2050-10-17 13:00:00+00:00,960.96301,4803.6207,90377.622,0,-12833,0,5969.7593,67445.8743845614,0
2050-10-17 14:00:00+00:00,961.31476,4625.4972,63990.563,0,-12833,0,31318.179,65726.9219641929,0
2050-10-17 15:00:00+00:00,961.66651,4428.1593,31726.741,2314.7201,12833,0,32000,63477.5386176576,0
2050-10-17 16:00:00+00:00,962.01826,6979.531,2311.7866,17876.213,12833,8227,32000,63367.691936506,0
2050-10-17 17:00:00+00:00,962.37001,11540.634,0,25079.259,12833,0,32000,65780.3608463482,0
2050-10-17 18:00:00+00:00,962.72176,16917.054,0,22672.459,12833,0,32000,68047.557243656,0
2050-10-17 19:00:00+00:00,963.07351,22809.668,0,14154.786,12833,0,32000,63966.4058787596,0
